"label","roi_statistics_Area","roi_statistics_CircularityMPEG","roi_statistics_CssHighestPeakY","roi_statistics_CssNumOfPeaks","roi_statistics_CssPeakX0","roi_statistics_CssPeakX1","roi_statistics_CssPeakX10","roi_statistics_CssPeakX11","roi_statistics_CssPeakX12","roi_statistics_CssPeakX13","roi_statistics_CssPeakX14","roi_statistics_CssPeakX15","roi_statistics_CssPeakX16","roi_statistics_CssPeakX17","roi_statistics_CssPeakX18","roi_statistics_CssPeakX19","roi_statistics_CssPeakX2","roi_statistics_CssPeakX3","roi_statistics_CssPeakX4","roi_statistics_CssPeakX5","roi_statistics_CssPeakX6","roi_statistics_CssPeakX7","roi_statistics_CssPeakX8","roi_statistics_CssPeakX9","roi_statistics_CssPeakY0","roi_statistics_CssPeakY1","roi_statistics_CssPeakY10","roi_statistics_CssPeakY11","roi_statistics_CssPeakY12","roi_statistics_CssPeakY13","roi_statistics_CssPeakY14","roi_statistics_CssPeakY15","roi_statistics_CssPeakY16","roi_statistics_CssPeakY17","roi_statistics_CssPeakY18","roi_statistics_CssPeakY19","roi_statistics_CssPeakY2","roi_statistics_CssPeakY3","roi_statistics_CssPeakY4","roi_statistics_CssPeakY5","roi_statistics_CssPeakY6","roi_statistics_CssPeakY7","roi_statistics_CssPeakY8","roi_statistics_CssPeakY9","roi_statistics_DCB0","roi_statistics_DCB1","roi_statistics_DCB2","roi_statistics_DCG0","roi_statistics_DCG1","roi_statistics_DCG2","roi_statistics_DCNumberOfColors","roi_statistics_DCPercentage0","roi_statistics_DCPercentage1","roi_statistics_DCPercentage2","roi_statistics_DCR0","roi_statistics_DCR1","roi_statistics_DCR2","roi_statistics_Feret's_Angle","roi_statistics_Feret's_Diameter","roi_statistics_Feret's_Min_Diameter","roi_statistics_KURTOSIS","roi_statistics_Mean","roi_statistics_Median","roi_statistics_Peak","roi_statistics_alongeness","roi_statistics_angle","roi_statistics_area_fraction","roi_statistics_circularity","roi_statistics_comprehensiveness","roi_statistics_eccentricity","roi_statistics_major_axis","roi_statistics_max_gray_value","roi_statistics_minimum_gray_value","roi_statistics_minor_axis","roi_statistics_normalized_centroid_x","roi_statistics_normalized_centroid_y","roi_statistics_normalized_x_center_of_mass","roi_statistics_normalized_y_center_of_mass","roi_statistics_peak_relative_count","roi_statistics_perimeter4","roi_statistics_perimeter_length","roi_statistics_relative_size","roi_statistics_skewness","roi_statistics_standard_deviation","roi_statistics_FileName","FileName","ID"
"Edvard Munch",229920.0,7.97782874117868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,111.0,181.0,66.0,138.0,202.0,3.0,0.6495215727209465,0.2239170146137787,0.12656141266527487,64.0,140.0,206.0,134.9402546832674,678.1157718266107,479.0,0.15041987946177704,94.63480775922059,83.0,56.0,0.9979166666666667,90.0000000000002,0.0,1.0,15.933350730688936,1.0020876917617734,541.6220002058462,255.0,0.0,540.4936210387505,0.5,0.5,0.4546449367976639,0.4744579881672847,0.010508002783576897,1914.0,1354.349432078665,1.0,0.862063652077783,52.16978486826376,"479px-Edvard_Munch_-_The_sick_child_(1907)_-_Tate_Modern.jpg","479px-Edvard_Munch_-_The_sick_child_(1907)_-_Tate_Modern.jpg",167079.0
"Edvard Munch",20687.0,41.127706744628355,131.0,7.0,0.39,0.45999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.28,0.7899999999999999,0.04999999999999999,0.91,0.0,0.0,0.0,1.0,0.45038167938931295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3816793893129771,0.29770992366412213,0.16030534351145037,0.1450381679389313,0.11450381679389313,0.0,0.0,0.0,171.0,85.0,47.0,195.0,108.0,55.0,3.0,0.602745685696331,0.23522018659061247,0.1620341277130565,207.0,145.0,82.0,30.274517244820306,228.10962276940444,168.2239968006166,-0.959513359553863,151.59225600618745,163.0,198.0,1.2352941176470589,1.8794554013695874,0.0,0.3055451326860195,41.092666892251174,1.2913585654654578,184.42710782691924,255.0,2.0,142.81797709833066,0.34091922624850984,0.21036052230869628,0.36019563112484065,0.206802189604187,0.009039493401653212,922.0,922.3930124551719,0.08997477383437719,-0.3941261137317171,55.708110576810114,"479px-Edvard_Munch_-_The_sick_child_(1907)_-_Tate_Modern.jpg","479px-Edvard_Munch_-_The_sick_child_(1907)_-_Tate_Modern.jpg",66781.0
"Edvard Munch",269760.0,7.8456611343089815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,182.0,103.0,57.0,196.0,147.0,3.0,0.6631598457888493,0.21036476868327403,0.12647538552787663,65.0,190.0,158.0,139.49960770946706,739.083215883029,480.0,-0.30730102524941305,94.04301230723607,75.0,41.0,1.1708333333333334,0.0,0.0,1.0,16.037959667852906,1.1708340207076575,634.1490919076855,255.0,0.0,541.6220002058398,0.5,0.5,0.5541149216642859,0.5788944571213264,0.010757710557532621,2080.0,1454.8008618333956,1.0,0.8650515252020781,62.19238121637562,"562px-Edvard_Munch_-_Ashes_(1895).jpg","562px-Edvard_Munch_-_Ashes_(1895).jpg",142382.0
"Edvard Munch",42243.0,56.08097975699554,156.0,4.0,0.46,0.3799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996,0.71,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7115384615384616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.2692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,211.0,149.0,91.0,228.0,177.0,116.0,3.0,0.7586582392349028,0.17200482920247143,0.06933693156262576,222.0,180.0,122.0,129.91254591104195,342.8833620927093,272.0,3.1214379650530883,203.74495182633808,215.0,225.0,1.2279411764705883,170.48130065895143,0.0,0.22407544712682456,52.414459200340886,1.5784302159750065,291.3688662801812,255.0,10.0,184.59576266644498,0.6866687382263759,0.7584421038199622,0.6859966050745842,0.7574691787682111,0.021257959898681438,1488.0,1539.1649774714738,0.1565947508896797,-1.6771383973777123,35.37062625165189,"562px-Edvard_Munch_-_Ashes_(1895).jpg","562px-Edvard_Munch_-_Ashes_(1895).jpg",176237.0
"Edvard Munch",205575.0,22.25072962340076,236.0,2.0,0.59,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3347457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,110.0,69.0,210.0,142.0,90.0,3.0,0.6368624589565852,0.24048157606712878,0.12265596497628603,233.0,175.0,125.0,35.706691400602885,788.1624198095212,460.0,-0.4987317160657989,177.66094612671773,186.0,227.0,1.391304347826087,39.32775807382557,0.0,0.564762182051923,34.80785601362033,1.2475029836241194,571.4270396997955,254.0,5.0,458.0571117993329,0.35911458333333335,0.4645213743000809,0.3509804099071299,0.43448520985696165,0.019131703757752645,2675.0,2138.7364826763046,0.6982846467391305,-0.6456626498727458,45.40035372860236,"640px-Edvard_Munch_-_Evening._Melancholy_(1891).jpg","640px-Edvard_Munch_-_Evening._Melancholy_(1891).jpg",62173.0
"Edvard Munch",88825.0,29.965366277267243,252.0,2.0,0.17,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.18253968253968253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,79.0,122.0,56.0,110.0,155.0,3.0,0.6706332676611314,0.22450886574725584,0.10485786659161273,75.0,136.0,196.0,57.39271347694603,484.3397567823645,279.0,0.37496943600839616,79.01698846045595,72.0,56.0,0.6443418013856813,78.82727820380744,0.0,0.4193631573892175,32.99683647621728,1.7845106913422097,449.2425759176162,241.0,0.0,251.7470707893027,0.8260627022938362,0.5821111002337278,0.8352135068809362,0.5549221707827657,0.012350126653532226,1712.0,1631.463655610588,0.30171535326086957,0.7751359923609724,38.79852433350632,"640px-Edvard_Munch_-_Evening._Melancholy_(1891).jpg","640px-Edvard_Munch_-_Evening._Melancholy_(1891).jpg",236765.0
"Edvard Munch",93216.0,103.53825371411789,324.0,3.0,0.77,0.3400000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7839506172839507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12962962962962962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,100.0,118.0,62.0,100.0,148.0,3.0,0.711905681428081,0.21744121180913148,0.07065310676278751,95.0,121.0,186.0,10.706114936287099,651.3378539590648,420.0,1.6391404394488331,86.26340971507038,86.0,83.0,1.5238095238095237,174.87344642575883,0.0,0.12136935058859018,105.30047416752488,1.5566573373626436,429.82957713248516,239.0,0.0,276.12408199971446,0.4851214350272485,0.25806370866231837,0.4786757643859988,0.2397999968662651,0.023247082046000688,3133.0,3106.6737611495696,0.3467857142857143,0.3641934728786483,28.44181059656354,"640px-Edvard_Munch_-_The_dance_of_life_(1899-1900).jpg","640px-Edvard_Munch_-_The_dance_of_life_(1899-1900).jpg",222459.0
"Edvard Munch",68417.0,53.65172629460744,430.0,2.0,0.35,0.2799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12790697674418605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,59.0,134.0,43.0,70.0,166.0,3.0,0.8451700600727889,0.1075902188052677,0.04723972112194338,33.0,92.0,186.0,48.53464740006537,424.3642303493545,280.8986213857709,9.063709045625602,45.896034611280825,40.0,41.0,0.8051575931232091,92.87901660116013,0.0,0.23422117948928373,50.078211555607524,1.3459230155264619,342.41002466094176,217.0,0.0,254.40619040988693,0.8186305007344666,0.6087734216711664,0.8048659119623542,0.5862127701267863,0.04307408977300963,1851.0,1915.9045273442405,0.2545275297619048,2.808167069853582,30.925997980978327,"640px-Edvard_Munch_-_The_dance_of_life_(1899-1900).jpg","640px-Edvard_Munch_-_The_dance_of_life_(1899-1900).jpg",148439.0
"Edvard Munch",27260.0,32.31843573051439,137.0,4.0,0.88,0.47999999999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.92,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9124087591240876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12408759124087591,0.12408759124087591,0.0,0.0,0.0,0.0,0.0,0.0,166.0,111.0,70.0,190.0,148.0,87.0,3.0,0.8170946441672781,0.1264490095377843,0.056456346294937634,208.0,181.0,111.0,98.95370462763414,314.836465486449,120.33028956265348,5.057125017123893,177.1876742479824,184.0,191.0,0.3890675241157556,91.56009225325377,0.0,0.38882979111808524,31.184299339691858,3.187136339944648,332.58855493632575,245.0,8.0,104.35870228945639,0.10068357942039619,0.5812528386262795,0.10180706500342088,0.5850035049448945,0.02773294203961849,922.0,938.6162996740586,0.10141369047619046,-1.9755667681110802,28.676912409644597,"640px-Edvard_Munch_-_The_dance_of_life_(1899-1900).jpg","640px-Edvard_Munch_-_The_dance_of_life_(1899-1900).jpg",198424.0
"Edvard Munch",67980.0,69.74881216643671,368.0,2.0,0.28,0.42999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1331521739130435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,55.0,137.0,55.0,73.0,165.0,3.0,0.8200941453368638,0.13462783171521037,0.045278022947925864,39.0,106.0,189.0,146.38264281508083,437.10410659246844,328.0,9.248031696164714,52.88871726978523,47.0,45.0,1.1097560975609757,38.05505315683415,0.0,0.1801660877660959,76.20147102088849,1.1476602563010547,315.1751540105423,228.0,1.0,274.6245163989075,0.31649754523389234,0.6812241345493774,0.29573506581191034,0.6725200678467753,0.04489555751691674,2276.0,2177.504133423027,0.25290178571428573,2.6618054236999784,30.234310839220274,"640px-Edvard_Munch_-_The_dance_of_life_(1899-1900).jpg","640px-Edvard_Munch_-_The_dance_of_life_(1899-1900).jpg",146157.0
"Edvard Munch",11927.0,17.764717694564506,49.0,7.0,0.87,0.22000000000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5599999999999999,0.35,0.88,0.35,0.7799999999999999,0.0,0.0,0.0,1.0,0.46938775510204084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4489795918367347,0.2857142857142857,0.1836734693877551,0.10204081632653061,0.10204081632653061,0.0,0.0,0.0,162.0,140.0,97.0,177.0,155.0,119.0,3.0,0.8491657583633773,0.11905760040244823,0.03177664123417456,190.0,166.0,133.0,108.63812449438839,178.35358140502814,88.96456863354823,9.740738303180308,171.8928481596378,175.0,177.0,0.5325443786982249,98.00998760060534,0.0,0.7073780079378419,16.305944495682066,1.9676310093778924,172.8537586968252,218.0,49.0,87.85419631337878,0.747089783160057,0.5482781164784184,0.747455731885476,0.5452049889406302,0.04997065481680221,441.0,460.30401686610435,0.04437127976190476,-2.495964942868266,14.720889919742671,"640px-Edvard_Munch_-_The_dance_of_life_(1899-1900).jpg","640px-Edvard_Munch_-_The_dance_of_life_(1899-1900).jpg",157942.0
